text,polarity,emotion
unic vend aparient red social,0,others
tecnic viej parec efect,1,others
red social presum luj adquir negoci exit gener millon dolar,1,others
enganch seguidor vendiendol ide comprar el curs millonari,1,others
explic creador conten nombr alejandr ch,1,others
vide desment mostr fars alejandr guzman mostr relat seguidor adquir curs estaf,0,others
sal ex novi alejandr guzman efect mostr red social mentir,0,others
sab partidari alejandr ch ocasion dar el razon,1,others
cambi cos,1,others
quer quedar y dud busqu institut nacional propied industrial chil exist registr marc acces inclusiv alejandr guzman marc registr nombr sorpres marc nombr registr acces rar marc gener millon dolar busc proteg,1,others
inclusiv alejandr guzman realment empres socied legal constitu impresion mexic inclusiv constitu socied form gratuit,1,others
import financier consej alejandr inteligent entiend referent,1,others
hombr deb millonari ric millonari,1,others
millonari,1,others
viv piedr escuch cancion,1,others
mayor problem gener cancion explic rap edit,1,others
cancion gener inteligent artificial llam flor gp gener usar voz sintet imit voz ad just beb vane escuch imit perfeccion,2,others
dem gener inteligent artificial exit album lanz ad,2,others
lanzamient 17 octubr acumul 1 millon 700 mil reproduccion sot 100 mil reproduccion ten evident volv ultra viral tit,1,others
gust abad,1,others
mensaj envi ad grup chats pp ataqu red social cancion inteligent artificial flor gps contest,1,others
cre solucion busc col oracion universal benit public junt industri musical nivel,1,others
resum pas dem,1,others
cient mil internaut usuari red social disfrut dem habl implic introduccion inteligent artificial industri musical,1,others
flor gps cercan unic plataform capaz,1,others
ir amper mu sic goz magent ir aparec inteligent artificial,1,others
plataform aliment cantid inmens dat melod armon estil ritm utiliz algoritm aprendizaj automat cuent red neuronal profund identific patron,2,others
patron identific pod predec gener compon music complet original,1,others
plataform cont sistem model sinteriz voz replic timbr enton caracterist unic voz person,1,others
suficient preocup pens cuestion segur,0,others
sistem segur banc bas reconoc voz,1,others
tip tecnolog facil llam extorsion,1,others
regres implic industri musical,1,others
año gir radical funcion industri,1,others
artist hac quedar el derech explot año muchis artist vend derech,0,others
mund rock habl artist ob plan bruc gre dav bord red chil pe,1,others
artist muchisim vend derech explot pesquer firm especializ,0,others
asoci goz empez produc music inteligent artificial ten,1,joy
artist vend derech explot pesquer firm pens music gener inteligent artificial posibil remot,1,others
habit goz universal anunci desarroll herramient musical inteligent artificial,1,others
acuerd bas principi plataform segur respons rent titul derech result titul derech ocasion discograf editorial,1,others
music gener inteligent artificial entabl,1,others
decen cancion gener inteligent artificial inclu amig ad ad viral izad mes,1,others
comenz,1,others
pens minut ventaj inteligent artificial tip artist human,1,others
plataform capaz analiz cantid estup dat minut,1,others
inteligent artificial capaz ejempl identific patron comun 100 1000 10 000 millon cancion exit gener determin period tiemp,1,others
patron integr cancion practic garant volver el viral,1,others
larg inteligent artificial capaz identific anim identific patron consum anim generar el cancion personaliz anim,2,others
son col futur realid artist human compet mund musical,1,others
pas industri musical,1,others
imaginens ejempl inteligent artificial diseñ arte visual,1,others
inteligent artificial alimentari dat obra visual,1,others
ejempl podr met coleccion obra usad podr hac coleccion complet obra estil usad especif quier,1,others
hac minut,1,others
podr mund arte,1,others
podr ejempl aliment inteligent artificial dat mejor obra arquitecton 10 año,1,others
podr pedir el diseñ plan hac calcul edifici combin estil arquitect,1,others
ten list minut,1,others
aplic sinfin profesion,1,others
barat eficient contrat person human pod trabaj,2,others
tecnolog desplaz trabaj cantid inimagin person,1,others
fren tecnolog,1,others
ten aprend viv sac provech,2,others
par regul tip arist vid cotidian regul,1,others
voz sintet practic ident voz person,1,others
estil artist arquitecton especif person,1,others
entrar complet complet inexplor propied intelectual,0,others
enorm problem inteligent artificial avanz rap huma y regular el,0,others
probabl ten program inteligent artificial regul inteligent artificial,1,others
ten problem regul inteligent artificial,0,others
algoritm utiliz inteligent artificial comprend human,1,others
basic invent aliment mejor pas agigant reemplaz econom,1,others
diferenci amig barb mayor cont 40 millon dolar hacer el frent mund,1,others
opin probabl civiliz conoc acab guerr nucl inteligent artificial,1,others
medi formacion cientif pur logic,1,others
promet ir educ person fas fa insistent ir com pongans comod agarr,0,others
aprend biolog psicolog sociologi antropolog antologi,1,others
bolet palmit,1,others
guau guau seri respet,2,joy
tiemp plataform jamas presenci calibr acrobaci mental,1,others
seri sorprend,1,others
habil enred gent incapac dar el,1,others
razon mayor conten polit,1,others
qued perfect,1,others
vide 10 minut abordaj pregunt cuestion,1,others
dec incurrier muchis error explic,0,others
caer jueg acrobaci mental,1,others
volv clip vide vuelv desvi,1,others
person aferr pens diferent cerebr hombr muj nivel consistent deber el proces aprendizaj sex biolog,1,others
explic entend proces razon,1,others
dec muestr 1500 person conform person continent alemani lleg nivel consistent diferent cerebr hombr muj,1,others
proces aprendizaj socializ,1,others
sent vea,1,others
verdader sencill medi formacion cientif pur logic,1,others
pod encontr result diferent nivel consistent continent mostr 1500 person evident diferent proces socializ aprendizaj biologi,1,others
entend,1,others
pregunt sociolog psicologi biologi antropolog estudi cienci,1,others
encontrar diferent cerebr hombr muj distint part mund muestr ampli nivel consistent diferent ser product mer proces socializ aprendizaj ten biolog,1,others
quer respond qui debat qui discut vide tendr respond pregunt,1,others
300 vuelt cienci relacion pregunt cuestion dibuj explicar el evident evident equivoc enred seguidor 10 minut respond pregunt,1,others
seri vas explic cos pregunt explic fotosintesis orig navid,1,others
postur defend diferent biolog cerebr hombr muj,1,others
diferent estructural funcional traducir el diferent proces inform respuest estimul conduct,1,others
pod desacuerd postur pod complementar el pod debat,1,others
pod dar el mil vuelt tem,1,others
pur logic,1,others
sop concentr respond pregunt respond estas evad complet respond debat argument pus mes vide etiquet,1,others
hab abord desmont argument plant,0,others
parecier pod respond desmont vide recurrent desmont,1,others
olvid punt debat,1,others
vas abord punt molest respond seguidor siqu tom tiemp entend debat pod confund,0,others
entend esenci argument debat engañ,0,others
vas educar el procur centrar el tem cuestion,1,others
cos vas respuest tens etiquet,0,others
person plataform general,1,others
seri gent preocup pod vuelt ded,0,others
preocup pod convencer el pens bas pur marom,0,others
gram honest intelectual respet cognicion,1,others
pur acrobaci mental pur nud intelectual part premis desenred,0,others
descendent dibuj explic,1,others
preocup hac plataform basic tit tem trascendent,0,others
gent seri acrobaci mental maniobr comun gent prepar debat,1,others
deshonest intelectual definit respons ejerc,0,others
maniobr funcion person desarroll pensamient critic,2,others
part sustent,1,others
desarroll pensamient critic hacer y inmun tip maniobr respons,1,others
respons desarroll pensamient critic suficient caer tip maniobr,1,others
pod desviarn confundirn evad complet tem plant,1,others
detect evidenci tip maniobr evas not,1,others
sancion utiliz utiliz sabiend,0,anger
person facil manipul siqu percat manipul,0,others
dej tare,1,others
palaci desprend fueguin tendenci,1,others
tigr tigr mental prosper fuerz visit tigr,2,joy
vide lanz justific inutil existent atras computador critic mund imbecil,0,anger
segu insist gust cachorr man quer elimin subordin mental socied,0,anger
trem lleg habl remit picant,1,others
petal termin enter habit mensaj respond,1,others
quitat tigr mov lleg tigr,1,others
hab cambi agradec notar el suert tall fuert comentari dejenm decir el fracas mor ver y tir facil segu intentar el,0,others
recordatori dañ femin blanc,1,others
ofend deb vern car espej poquit,1,others
utiliz palabr racial referir el,1,others
hac,1,others
femin tien derech opin sub pe dej internet maldit art bander,0,anger
femin modern va llor patal cos injust internet argument mediocr,0,anger
femin real muert,0,others
equid mund,1,others
derech hombr pais,1,others
sent orgull graci abuel tatarabuel,2,joy
maldit viej quit oracion march pon golp polic quem monument gravit mam,0,anger
unic person cos,1,others
fe nazi impuls loc,0,others
termin tempor jueg calam opinion sincer decepcion,0,sadness
impos compar tempor empez dec gust protagon repet tempor villan tom rol dar gir interes histori,1,others
larg principal cos suspens clic hang esper emocion ven futur cos sient seri cort mit tijer,1,others
par mit,1,others
ojo septim episodi favorit tempor funcion tempor,1,others
creador jueg calam original imagin tempor 2 3 histori escrib proces sal capitul ten divid part not,1,others
notici rumor esper año tempor 3 sal final 2025 año,1,others
sal año quit seri sient cort emocion result anti climat sal esper tant mes resolu,0,surprise
pon pens dej critic gent,1,others
critic gent vid,0,others
encant criticar el,0,others
carr acab ric lleg argentin,1,joy
argentin,1,joy
peruan,1,others
pur che acuñ ficher eh debat jod peruan,0,others
fach fach eh,2,joy
tont repet pon arancel pon regres,0,others
matemat elemental,1,others
export 16 cient vend rest mund,1,others
export 80 cient acab nivel asimet,1,others
export unid pais export represent punt pie,1,others
export represent terci pie,1,others
matemat result pon arancel pon regres golp economi 23,0,others
llam dej minimiz problem,1,others
reiter,1,others
accion nacional amam profund pais entend reafirm patri,2,joy
hol amig ven critic dragon hall empez dragon hall nombr zzzzzzzzzzzzzzz goc deb gan copi boll personaj pod boll vist dragon hall jazz jazz amig cualif dragon hall za 0 dec lleg pi aceb,1,others
enemig public numer seri agu chocolat,1,others
tantis amig esquem produccion actriz actor,1,others
mal onda,0,others
insult,1,others
atrev insult enriquec fascin produccion valor maj,2,joy
permit,1,others
estar derech disfrut quier oblig profesional critic decir tu estar ver mentir,1,others
agu chocolat,1,others
agarr obra laur esquiv quer,0,others
cambi circunst cambi psicolog personaj,1,others
cre mir,1,others
pedr mu ven habl,1,others
ven habl señor,1,others
val dig ped man hac,1,others
perd tiemp dec perd,1,others
pequeñ hij correspond cuidar y muert,1,others
pequeñ hij ten cuid bla bla bla bla bla,0,others
obra original laur esquiv conect minim corazon person mexic mund enter,2,joy
millon muj millon hombr dedic cuid madr padr renunci vid amor,1,others
entiend contact bellez,2,joy
tiemp decid pistol inform vas qued cuid muer,1,others
dej tradicion,1,others
dej conect,1,others
revel,1,others
estupidez,1,others
conect estup,0,others
conect muj dej,0,others
das enorm tradicion laur esquiv pon inici novel,2,others
imagin,1,others
imagin,1,others
favor goz lea column mileni,1,others
goz lea escrib infami,1,joy
hor hor dandot ejempl pesim adapt libr error,0,anger
tiend pedr galan acab villan acab hombr,1,others
