text,polarity,emotion
jov podr univers dig quer estudi aconsej camp laboral diseñ grafic oh dec escuch mcdonald prestacion pag mcdonald cuart libr ques favor anomal ques bet digam quer estudi nutricion nutricion dijist bet nutricion vacacion facilit qui estudi cos facilit estas chul agraci jov silenci dec cos real compañer mir busc algui prov necesit problem va encontr facilit hablam cre brom chav brom tuli quer estudi sistem chav ayud reinici impresor conect mili comput estudi sistem dav seri tomat tomat seri vid dur luis pod sal player goc esper hac bul ing apart huel gach huel humed vay metr carrer va foment tip situacion amor dios salv,NEU,others
univers serv rat sal tip vide gent cont experient univers serv ambit conoc pas pais ocal pais licenci core sur canad japon unid finlandi norueg australi pais econom tecnolog nivel desarroll baj nivel pobrez destac mexic 17 poblacion estudi terciari universitari canad numer 56 poblacion cre educ influ exit pais import,NEU,others
dec pens tip personaj elig 2 probabl hac bol hab mencion pas perdonenm soni bendec dur limit tall rock insist furor envidi quer jug probabl ver veget vill gam watts ped web duerm golp mari basic prefi agu jamaic dor chat lanzador bayonet jug man entren estas cabron capitan halcon odi meg hombr niñ aleatori probabl sea verg conf simplement gust divertir el señor verg zon entren efect web ten sever problem caes izar ide fri eleg cualqu fol fuer chic furi chic perdon verg falt,NEG,others
constru amor deb fortalec aut concept aut concept leo comprend entend import virtud punt favor cos aport reconoc falenci cos gener mied intrinc vid obvi trabaj elabor sacar el aut concept fortalec logr entend constru lug import obvi autoestim amor trabaj aut concept sientat escrib reflexion cost trabaj record psicolog,NEU,others
ay herman habl situacion alla tip lector habl calzon quit quijot manch vide fascin habl clasic literatur libr intelectual utiliz lexic suel utiliz vide falt amador algui leer ching lexic cler chil mamon habl palabr rimbomb ultra profund pinch put entiend saques cabez cul amig volv tem quijot manch valor real histori libr don quijot manch tram peligr empez salt ah clar literatur pep dejam dejam explic mamon guard comentari motiv dejam explic miguel mercant pretend libr libr lam pat año sigl miguel mercant escrib madr carcel pretend satir critic social parodi viv tiemp consider conduct maner libr equivalent epoc sal huell tit parodi cos ocurr polit socied compr olor sudor facult letr sangr oid libr epoc tit pinch llam huir pon peluc fing muj quisier fuer equivalent libr pens mof critic sistem cler viv mercant sent vot carcel escrib libr valor quijot revolucionari result libr pod pod contar el precis critic social hac simpl exist tom personaj caballer andant caballer gallard reducir el pinch señor poquit unic falt entend dar madrin tram quijot manch sent literal histori pinch huir luc pon copl personaj favorit mang cas novel vag mund ridicul compr luc pon madrin calm termin anex olvid alucin acord episodi ros guadalup disfraz anim camin mur guerrer ching don quijot manch basic camin mon envi genesis pens somet mision hallar el dios libr estar chic simplement inclu top libr chic dificil leer franc quijot manch dificil leer gent lam pat libr atribu pes estatus inclusiv atrev libr suced gent socied parecier complej llen reflexion escrit filosof perspect opinion critic autor epoc toc viv tem toc razon personal libr gust person numer escrit español barroc corrient artist personal barroc sab cag numer histori chin oh mar histori sencill valor libr hab mied quijot manch gent cre super libr ten in 189 pod entender el creem version ver gord peligr literal agradec analisis estudi glosari madr realid quijot manch version agarr puñ leer el vid dañ,NEU,others
dec pens personaj mari elig mari art homosexual gay basic favor eleg literal chic probabl jug isla kuwait person chin cre mal pendej increibl simplement mund vide ten cabez guacal elig enlac piel verd pinch azul coler elig animal crec sorprendent caes dedic lind palabr elig kong diod kong simplement chang elig hij cos ped ley elig rop trop probabl mund hac bul ing escuel elig deriv don super bul ing volv chillon eleg extrem egocentr cas elig mari orej gat melocoton orej gat fuer necesit dec ley final elig beb razon tirant ques car,NEU,others
pis tip mot maner cinic ten 18 27 año ver niñ mat tip mot razon ten complej andar aceler rat escuch tub escap ay escuch rug motociclet ojal novi dej rebas carril especif manej km marc rob mexic mied bey bar personal enter marc mot manej repartidor saltar el dej pasar tu semafor roj aplic ion descubr mayor del alto teng manubri pequeñ tien sal barat carr beb segur lav billet 500 mot deport baj aceler,NEU,others
romanc institut tem quem mangu tant cliches estereotip v obra estil diz pas cont exact tip personaj aparec obra pon convertir el sopl air fresc sincer pon obra deb leer practic mund pon defin triangul amor realid tem complej principal transicion nuñez madurez discurs pro divers elabor integr obra sinopsis basic protagon chic reserv tend aislar el cambi empiec relacion poquit estrech compañer clas ped ayud conquist amig infanci cos ment muchisim parec mal prefer dedicar el vide,NEU,others
mal legendari nuev plast ion 5 explic interes opin videojuegu vide canal pon retorn tap hog s leg resident vil 4 legendari goz lim sup legendari ofrec pirit favorit legendari edad s dolor legendari ing legendari tant vi mal aventur in zon min gust fu maravill legendari call horizont prohib oest edad islo d 2 edad pac legendari dios guerr pag legendari man 2 protocol list mal,NEU,others
pens band rock favorit vist titul vide band rock dios call ten cans compr superior ten razon superior oh dio muchisim calor qui victori dian comprens ate herman cans escuch cancion amig satan inteligent quer reproduc clasic piens music actual horroros aplic 1000 proyect opin ta admit entiend coñ letr brutal gust 3,NEG,others
opin cancel ion masiv red social cas adrian martel total cort social mam suced person definit cancel ion legal exist sistem legal persegu gent infring ley cancel ion social reverend mam ejempl pas herman lech cancel show emple adjet siqu correspond comediant show adjet emple net coraj gener genuin enoj definit cancel ion distint cancel algui gust cag person distint complet ente person person caer tip humor tip person gent revent pelot qued priv quit capac person persegu trabaj pasion reverend mam complet desacuerd,NEG,anger
cerebr volv oh supon deb,NEU,others
mejor opcion merc pens tien lleg nivel aliment natural va pens perr marc cas pat cereal ingredient carn pat irrit quit agu real ingredient protein qued 26 5 nao ing conoc interes mir ingredient 40 carn poll id realiz cantid protein alto 34 pens prens fri siri cas pat 45 carn pat 20 poll 20 pesc mar literal met harin protein 31 altisim pens relat prens fri carn poll id realiz ingredient especific carn poll carn poll deshues pens direct indic sospech despert opcion alla pens val aliment deshidrat com humed posibil añad com real diet mixt cocin pens obvi model bar diet crud sup extend conoc qued unic opcion pens qui ayud cualqu diet visit pagin web inform esper util vide,NEU,others
feo ing edad spinoz ing edad cont muchis audienci presupuest cos seri herman jamas logr igual seri comenz inici apocalipsis diferenci ing edad comenz seman ric despert com univers ing edad suced atlant feo angel diferent clar ing edad ten protagon grup dot liderazg manej arma mied human comun corrient director secundari dueñ estet drogadict adolescent problem parental etc personaj mied diferenci ing edad import aport tram ejempl ing edad ten san ver el car magi etc personaj sum tram papel import episodi honest pod encarg arte personaj caer mied muchis empat zas inmediat mejor ejempl drogadict carism sal libr desech ing hombr famili encaj punt mied logr super pedir el herman termin general dud merec muchisim pen primer tempor,NEU,others
gust mal arbitr jef lig puert habl pens volv jug lig,NEG,others
pens nombr barbar diput val barb verg ven barb diz ven barb eh ven entid selv dobl nombr tip mar principi pas pel bas aric sal gent sal escap peo ven arrian coquet capuchin favor arrian sup sexy maric sup sexy hombr sexy eugeni madr eugeni intens maric eugeni intens eugeni tipic chic lun ven term 4 litr val 4 litr tipic dec present hic pavor mierd camb quer dec sient cristian conoc bell maric alto cul alto cu el,NEU,others
sal album pop año chingu pas char el char el put char el artist cas peculi tip oid absolut presum geni musical tit evit cre music gener aburr tiend album sient parecier pas char el demostr cantant capaz vocal gener lleg son terribl instrumental gener pod lleg escuch proyect pop liric parec niñ 10 año lleg crin temat olor gust char el be char el favor dil gust san des mensaj audienci mencion seri anim rim cos cos disc coment parec parec,NEU,others
pantalon pens existent llam nev juan marc chin llam proyect simpl lav hermos acces punt mostr andar 3 500 4 000 pes depend aduan unic mal tall pantalon japones gent surest asiat general person cuerp normal ten glute ten piern probabil pas alto mes mes habit cabez juan reg dar tall pantalon dar vall desastr vist vide gent report sol compr tall habitual sent qued tall apart ambigüed tall pantalon cost 6 500 7 000 pes menor lleg impos conseguir el mexic retal tien revendedor unic opcion met far etc ambos met barr revengu net pantalon precios vean adorn zapat estructur construccion perfect pantalon controvert pantalon agnu estudi mar suci apart fot llam chic pantalon ver pantalon hermos constru calid impec agnu estudi herman ten 8000 sobr termin compr version sar 800 doy agnu madr lorc qued igual pens pantalon pantalon diz especif chit juan llam vist vide tit just gust pantalon diferenci 874 dobl rodill just apertur blanc pantalon campan curios ajust son person par rit ver larg pantalon blanc acampan bell barat unic dificil impos mexic extrañ envi mexic estup import cultur mexican chican perd material unic lleg oficial vend amar amar line,NEG,others
